position_id,game_id,ply_index,fullmove_number,side_to_move,white,black,white_elo,black_elo,complexity_score,image_path,actual_move_uci,actual_move_san,fen
Nxva2Kr3_ply_50,Nxva2Kr3,50,26,white,sermar15,nozari,1541,1565,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/Nxva2Kr3_ply_50.png,g3h4,Bh4,7k/1pp4p/1bnpB1pq/p7/3P4/2P3B1/PP3QPP/1K2N3 w - - 2 26
QBp2KjS5_ply_21,QBp2KjS5,21,11,black,tekgoldenyattim,Rubensrlux,2169,2078,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QBp2KjS5_ply_21.png,f7f6,f6,r1b1kb1r/1pqp1pp1/p1n1p3/4n1Bp/3NP3/2N3P1/PPP2PBP/R2Q1RK1 b kq - 2 11
TR3LdU0X_ply_19,TR3LdU0X,19,10,black,mariannamartinez,TheJakosa,1217,1035,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/TR3LdU0X_ply_19.png,e7f5,Nf5,r2qkb1r/pp2nppp/4p3/2p1P3/3p4/3P1Q2/PPP2PPP/RNB1R1K1 b kq - 0 10
V6hR1cp3_ply_51,V6hR1cp3,51,26,black,Nimzo-Kenyan,T63006337,1968,1923,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_51.png,h7h5,h5,r4rk1/ppp1bqpp/5p2/8/3PP1N1/1PP2QP1/P6P/4RRK1 b - - 7 26
VkkkaCH1_ply_58,VkkkaCH1,58,30,white,JoeJamma,Alokkittu,1972,2008,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/VkkkaCH1_ply_58.png,f2b2,Qb2,2kr2r1/2p2b2/2n2p1p/2Pp1PpP/4p1P1/2P1P3/P4Q2/R3K2R w KQ - 0 30
bRZqybLN_ply_33,bRZqybLN,33,17,black,Barlenalfi33,carpetis,1588,1532,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/bRZqybLN_ply_33.png,h8f8,Rf8,rnkq3r/pp2bQpp/2p5/4P3/3P1B2/2P5/P5PP/3R1RK1 b - - 4 17
kEI48UY8_ply_19,kEI48UY8,19,10,black,javrey,ammar3166,1530,1525,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_19.png,e6e5,e5,r3k2r/ppp1n1pp/2nqpp2/3p4/3P1N2/3QP3/PPP2PPP/RN2K2R b KQkq - 1 10
rB9nsFce_ply_39,rB9nsFce,39,20,black,Derrikf3,jasskol,1306,1413,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rB9nsFce_ply_39.png,e4d5,Qd5,6k1/2prb1pp/p4n2/8/1p2q3/4PPB1/PPP1Q1PP/R4RK1 b - - 0 20
st34Nca0_ply_24,st34Nca0,24,13,white,JoeRoganIs5Foot3,grand-master176996,1851,1872,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/st34Nca0_ply_24.png,g4g5,g5,rn1qk2r/5ppb/p3pn1p/1p1p3P/1b1P2P1/2N1BP2/PPPQ4/1K1R1BNR w kq - 1 13
v1ofntdB_ply_36,v1ofntdB,36,19,white,MSJ_98,xeqtr85,2009,2021,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_36.png,c3c7,Qc7,r4rk1/pp1q1ppp/4pb2/3p4/8/2Q1PN2/PP1B1PPP/2R2RK1 w - - 4 19
vJZwINTd_ply_34,vJZwINTd,34,18,white,PauloGarciaR,bagirzd,1429,1462,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/vJZwINTd_ply_34.png,d4f5,Nf5,r2q1r2/ppp3pk/5p2/2P5/1n1N2QB/8/P4PPP/R4bK1 w - - 0 18
zeY9HYzm_ply_35,zeY9HYzm,35,18,black,Trotamundoscom,Sulton1,1679,1688,40,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/zeY9HYzm_ply_35.png,f6g4,Ng4,r1b3k1/ppq2r2/1npb1np1/5pB1/3N4/PPN3P1/2Q1PPBP/R4RK1 b - - 2 18
119kM9Xj_ply_18,119kM9Xj,18,10,white,themoreudontknow,pvalen,1288,1173,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/119kM9Xj_ply_18.png,f7c4,Bc4,2kr1r2/pppqbBpp/2np1n2/4p3/4P1b1/3PBN2/PPPNQPPP/2KR3R w - - 1 10
11eseza2_ply_31,11eseza2,31,16,black,Xingchen_19,yaronusa,1500,1511,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_31.png,a8d8,Rad8,r4rk1/pp3ppp/2n5/3n4/5P2/2P2P2/P2B3P/R2K1B1R b - - 2 16
26gJfeNj_ply_20,26gJfeNj,20,11,white,DoncaBrown,levoncho1999,1490,1434,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/26gJfeNj_ply_20.png,d2c4,Nc4,2kr3r/pbpqnpbp/1pnpp1p1/8/3PP3/2P2N2/PPBNQPPP/R1B2RK1 w - - 4 11
4XFz8QWx_ply_21,4XFz8QWx,21,11,black,raziel_duck,bobbym7ch,1804,1793,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4XFz8QWx_ply_21.png,a8b8,Rb8,r2q1rk1/ppn1ppbp/3p1np1/2pP4/2P1PP2/2N2B1P/PP4P1/R1BQ1RK1 b - - 0 11
4hP4UqNB_ply_33,4hP4UqNB,33,17,black,Shreeyansh0708,Guru-12345,1244,1240,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/4hP4UqNB_ply_33.png,c8e6,Be6,r1b2rk1/1p3ppp/p1np1q2/3Bp3/8/P2PQN1P/1PP2PP1/R2R2K1 b - - 4 17
78cIwkOb_ply_57,78cIwkOb,57,29,black,ConradShrekChungus,pawngod,1252,1355,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/78cIwkOb_ply_57.png,h4f6,Qf6,3r2k1/pp4p1/2p4p/8/2P1QP1q/PP6/7P/6RK b - - 1 29
7DOMDObe_ply_21,7DOMDObe,21,11,black,Gervasiodomingos,xaver34,1742,1786,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7DOMDObe_ply_21.png,g8h8,Kh8,rn1q1rk1/pp2bppb/2p2n1p/3p4/8/2NPBNP1/PPP2PBP/R1Q1R1K1 b - - 5 11
IECZqCHk_ply_19,IECZqCHk,19,10,black,Marco_Diaz,duwirstverlieren,1634,1599,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IECZqCHk_ply_19.png,h7h6,h6,rn1qkb1r/p5pp/2pp1n2/1p2p2b/4P3/P1N2N1P/BPP2PP1/R1BQ1RK1 b kq - 1 10
NMpl1Q91_ply_22,NMpl1Q91,22,12,white,greengrass888,KyleWebb,1095,1068,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_22.png,f2f4,f4,r4rk1/2p2ppp/ppbqpn2/3p2N1/3P4/2P1P3/PP3PPP/RN1Q1RK1 w - - 2 12
NMpl1Q91_ply_57,NMpl1Q91,57,29,black,greengrass888,KyleWebb,1095,1068,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/NMpl1Q91_ply_57.png,e8h8,Rh8,r3r3/2pb2p1/1p3kP1/p2p1pRp/3P1P2/2P5/PP3N1P/R5K1 b - - 2 29
XtpsyD6Q_ply_29,XtpsyD6Q,29,15,black,Hardrock572,Israelor79,1903,1836,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_29.png,b5b4,Qb4,2kr3r/ppp2pp1/2n1p1b1/1q1nP1Pp/P2p1B2/1P1P1N1P/2PQ1PB1/R4RK1 b - - 0 15
cg6KIugn_ply_20,cg6KIugn,20,11,white,vtornir,Davin_Chess1,1786,1785,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_20.png,a2a3,a3,r1bqk2r/pp1nn1pp/2p1p3/3pPp2/1bPP1P2/2NBBN2/PP4PP/R2Q1RK1 w kq - 0 11
cg6KIugn_ply_38,cg6KIugn,38,20,white,vtornir,Davin_Chess1,1786,1785,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_38.png,c1d2,Bd2,r4rk1/p3n1pp/B1p1p3/q2pPp2/P2PnP2/2P5/4Q1PP/R1B2RK1 w - - 1 20
cg6KIugn_ply_57,cg6KIugn,57,29,black,vtornir,Davin_Chess1,1786,1785,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cg6KIugn_ply_57.png,a7a6,a6,2rr2k1/p5pp/4p3/P2pPp2/3P1P2/2P5/6PP/R1R3K1 b - - 0 29
cokPKWIL_ply_29,cokPKWIL,29,15,black,hamidzafarkhan,troutranger,1749,1742,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/cokPKWIL_ply_29.png,g3g2,Qg2,r3k1nr/1b1p2pp/pp2pp2/2p5/B3P3/3P2q1/PPP2N2/R1BQK2R b KQkq - 1 15
gDCCYaOt_ply_18,gDCCYaOt,18,10,white,AmericanPharoah,jfz00,1892,1967,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/gDCCYaOt_ply_18.png,c1f4,Bf4,r1bq1rk1/ppp2ppp/2pn1b2/4N3/8/2NP4/PPP2PPP/R1BQR1K1 w - - 3 10
j83hSepE_ply_49,j83hSepE,49,25,black,blackmeta,SrPinguin,1600,1688,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j83hSepE_ply_49.png,a8d8,Rad8,r6r/1pk3p1/p7/P2pp1n1/1P4P1/2P2P2/3N2P1/R4RK1 b - - 0 25
j83hSepE_ply_56,j83hSepE,56,29,white,blackmeta,SrPinguin,1600,1688,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j83hSepE_ply_56.png,d2b3,Nb3,2r1r3/1p4p1/p2k4/P2pp1n1/1P4P1/2P2P2/3N2P1/2R1R1K1 w - - 7 29
oka1HHo3_ply_37,oka1HHo3,37,19,black,chikirapnaw,osmankbo,1195,1094,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/oka1HHo3_ply_37.png,e7d5,Nd5+,r2qr1k1/n1p1nppp/p7/1pP5/1P1P1NP1/P7/6B1/RNBQK2R b KQ - 0 19
pBhtiTPk_ply_47,pBhtiTPk,47,24,black,VikoHernandez,Noah023287,1654,1689,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/pBhtiTPk_ply_47.png,f8f3,Rf3,3r1rk1/pb6/1p2p3/8/2p1P3/2P1b1P1/PPB4P/1K2R2R b - - 1 24
rB9nsFce_ply_26,rB9nsFce,26,14,white,Derrikf3,jasskol,1306,1413,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rB9nsFce_ply_26.png,d4e5,dxe5,4kbnr/2pb2pp/p4p2/4p3/1p1Pq2B/4PN2/PPP2PPP/R2QK2R w KQk - 0 14
rPff1hDs_ply_42,rPff1hDs,42,22,white,GLAUBER_chess13,r9361809,1216,1341,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rPff1hDs_ply_42.png,f2f4,f4,1r4k1/p4ppp/4b3/4P1b1/2p5/2P4P/P3BPP1/3R1RK1 w - - 2 22
u3ENT7qN_ply_29,u3ENT7qN,29,15,black,HELIO94,FreeDraw-Com,2267,2251,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_29.png,f6e5,Bxe5,rnq2rk1/pp3ppp/2b1pb2/4N3/3P1P2/3BB2P/PP4P1/2RQ1RK1 b - - 4 15
v1ofntdB_ply_18,v1ofntdB,18,10,white,MSJ_98,xeqtr85,2009,2021,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/v1ofntdB_ply_18.png,c1f4,Bf4,r1bqkb1r/pp2pppp/8/3p4/1Q6/5N2/PP2PPPP/R1B1KB1R w KQkq - 0 10
yMmTCp4q_ply_21,yMmTCp4q,21,11,black,HeleneLouise,fantastic_mask,1102,860,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/yMmTCp4q_ply_21.png,d7d6,d6,r1b1k2r/pppp1ppp/8/2bpqN2/8/2P1BQ2/PP3PPP/RN2K2R b KQkq - 1 11
yMmTCp4q_ply_40,yMmTCp4q,40,21,white,HeleneLouise,fantastic_mask,1102,860,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/yMmTCp4q_ply_40.png,e3f4,Bf4,r5k1/pp3ppp/3p4/8/3p2q1/4B1P1/PP3P1P/R4RK1 w - - 0 21
z31P1uww_ply_54,z31P1uww,54,28,white,meet4chess,SRKRATOS,1596,1577,39,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/z31P1uww_ply_54.png,f1f2,Rf2,1r3b1k/p4Qpp/b2qp3/3p4/1P6/P1N5/6PP/5R1K w - - 1 28
03jEUl79_ply_50,03jEUl79,50,26,white,rrsa,Francictus,1988,2067,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/03jEUl79_ply_50.png,a1d1,Rad1,2rqr1k1/1p3ppp/p2p1n2/3P4/1P3P2/1P1Q4/P5PP/R4R1K w - - 3 26
55UlGeb9_ply_44,55UlGeb9,44,23,white,mianfo,rafamoraes82,1115,1096,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/55UlGeb9_ply_44.png,a1c1,Rc1,r5k1/3r1ppp/3Pp3/pq2P3/1p6/1P6/1P3PPP/R2QR1K1 w - - 3 23
5NtMrs6m_ply_57,5NtMrs6m,57,29,black,edu017-ke,VLAD339,1725,1696,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/5NtMrs6m_ply_57.png,c7e5,Be5,1kr4r/1bbq1p2/6n1/p1Bp4/4p3/1Q2P2P/PR1N1PP1/1K5R b - - 1 29
7vZtHfl1_ply_51,7vZtHfl1,51,26,black,juanchy10,Murat_Nuraev,1368,1390,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/7vZtHfl1_ply_51.png,a2c2,Qc2,r3kb1r/pp3p1p/4p1p1/2p1N1P1/2Pp1P2/7P/q2N2K1/2B5 b kq - 1 26
IshC5SvL_ply_39,IshC5SvL,39,20,black,Arabosi,jdjdjdjdja,1350,1340,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/IshC5SvL_ply_39.png,f5e4,fxe4,2kr1b1r/p6p/q3p3/2p1pp2/3pP2P/1R1P1P2/2PBQP2/5RK1 b - - 1 20
KKcZZq4o_ply_20,KKcZZq4o,20,11,white,brc,adaceli,2615,2511,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/KKcZZq4o_ply_20.png,d1f3,Qf3,rnbqk2r/1p3ppp/p1p2n2/2bPp3/2P1P2N/2N5/PP4PP/R1BQKB1R w KQkq - 1 11
Nxva2Kr3_ply_35,Nxva2Kr3,35,18,black,sermar15,nozari,1541,1565,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/Nxva2Kr3_ply_35.png,f8e8,Rfe8,r4rk1/ppp3pp/1bnpb2q/5pN1/3P4/2PB1NB1/PP2Q1PP/1K1R3R b - - 1 18
QBp2KjS5_ply_19,QBp2KjS5,19,10,black,tekgoldenyattim,Rubensrlux,2169,2078,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QBp2KjS5_ply_19.png,g4e5,Nge5,r1b1kb1r/1pqp1pp1/p1n1p3/6Bp/3NP1n1/2N2BP1/PPP2P1P/R2Q1RK1 b kq - 0 10
QCADORdU_ply_18,QCADORdU,18,10,white,ERBC,mikelallison23,1475,1515,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/QCADORdU_ply_18.png,d1e1,Qe1,2kr1b1r/ppp1pppp/2n2n2/4q3/8/2NPB2P/PPP1NPP1/R2Q1RK1 w - - 3 10
V6hR1cp3_ply_38,V6hR1cp3,38,20,white,Nimzo-Kenyan,T63006337,1968,1923,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/V6hR1cp3_ply_38.png,e3e4,e4,r4rk1/pppqbppp/8/8/3P4/1PP1PNP1/P6P/R1Q1R1K1 w - - 1 20
X0208hWs_ply_30,X0208hWs,30,16,white,helbertcampos,Magnaficent,1932,1858,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/X0208hWs_ply_30.png,e1g1,O-O,r1bq1r2/5pkp/p3p1p1/1p1pPn2/2nP4/2N2N2/PPB2PPP/R1Q1K2R w KQ - 1 16
XihfAk9F_ply_33,XihfAk9F,33,17,black,FDSV,ZucaVictor,2025,1888,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_33.png,e4d2,Nxd2,3r1rk1/ppq2ppp/8/n4b2/Q1P1n3/P3PN2/3B1PPP/3RKB1R b K - 2 17
XtpsyD6Q_ply_21,XtpsyD6Q,21,11,black,Hardrock572,Israelor79,1903,1836,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_21.png,b4d2,Bxd2+,2kr2nr/ppp2pp1/2n1p1b1/3qP1Pp/1b1p1B2/3P1N1P/PPPNQPB1/R3K2R b KQ - 4 11
XtpsyD6Q_ply_27,XtpsyD6Q,27,14,black,Hardrock572,Israelor79,1903,1836,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XtpsyD6Q_ply_27.png,e7d5,Nd5,2kr3r/ppp1npp1/2n1p1b1/1q2P1Pp/3p1B2/1P1P1N1P/P1PQ1PB1/R4RK1 b - - 2 14
iRKdpzfA_ply_20,iRKdpzfA,20,11,white,WWWMM,sergey1008,1631,1620,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iRKdpzfA_ply_20.png,f1b5,Bb5,r2qkbnr/1b1p1ppp/2n1p3/p7/Pp2P3/1Q2BN2/NPP2PPP/R3KB1R w KQkq - 0 11
iisMHDxb_ply_38,iisMHDxb,38,20,white,Querubins,RandolfKarter,1624,1590,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/iisMHDxb_ply_38.png,e3g3,Qg3,4rrk1/5pp1/p2p1q1p/1pp1n3/8/2B1Q3/PPP2PPP/R3R1K1 w - - 4 20
j83hSepE_ply_53,j83hSepE,53,27,black,blackmeta,SrPinguin,1600,1688,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j83hSepE_ply_53.png,d8c8,Rc8,3r3r/1p4p1/p2k4/P2pp1n1/1P4P1/2P2P2/3N2P1/3RR1K1 b - - 4 27
j8z7XEws_ply_27,j8z7XEws,27,14,black,JuanRapport,EnmanuelValdez2006,2085,2363,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/j8z7XEws_ply_27.png,g7g5,g5,r2q1rk1/pp1bb1pp/2p1p3/3pNp2/1PPPnB2/P5P1/2Q1PPBP/R4RK1 b - - 4 14
jk5AweNR_ply_56,jk5AweNR,56,29,white,Nightmanager1980,Gersom111,2068,2122,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/jk5AweNR_ply_56.png,d1d6,Rd6,r7/1p3kp1/p1b1p1p1/4Bp2/2P3P1/1P3P2/P6P/3R1RK1 w - - 2 29
kEI48UY8_ply_20,kEI48UY8,20,11,white,javrey,ammar3166,1530,1525,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/kEI48UY8_ply_20.png,f4h5,Nh5,r3k2r/ppp1n1pp/2nq1p2/3pp3/3P1N2/3QP3/PPP2PPP/RN2K2R w KQkq - 0 11
lyzMcwW0_ply_52,lyzMcwW0,52,27,white,nfleitas,Jay-Jay-Steel,1591,1615,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/lyzMcwW0_ply_52.png,c2d1,Bd1,5rk1/p1p3p1/bp2p3/2bp2p1/8/2P2NR1/2B1rPPP/R5K1 w - - 8 27
r6Kl5KNI_ply_51,r6Kl5KNI,51,26,black,Lawatsch,Growing_Pain,2297,2384,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/r6Kl5KNI_ply_51.png,c7c6,c6,8/1pp5/1p1pbk1p/6p1/3PPp2/1P3N1P/1PP2KP1/8 b - - 0 26
rPff1hDs_ply_43,rPff1hDs,43,22,black,GLAUBER_chess13,r9361809,1216,1341,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rPff1hDs_ply_43.png,g5h6,Bh6,1r4k1/p4ppp/4b3/4P1b1/2p2P2/2P4P/P3B1P1/3R1RK1 b - - 0 22
rRLPWs6W_ply_35,rRLPWs6W,35,18,black,MertT0,SATMOV,1387,1358,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/rRLPWs6W_ply_35.png,h3e6,Be6,r2n1rk1/p1p3pp/2p3q1/8/2Q1P3/2N2P1b/PPP1R1PP/R5K1 b - - 4 18
st34Nca0_ply_36,st34Nca0,36,19,white,JoeRoganIs5Foot3,grand-master176996,1851,1872,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/st34Nca0_ply_36.png,g1e2,Nge2,r3k3/2q2pP1/p3pn2/1p1p4/1b1P4/2N2P2/PPQ5/1K1R1BNr w q - 0 19
tiUoqkJo_ply_37,tiUoqkJo,37,19,black,grey-dancer,popexe911,1198,1325,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/tiUoqkJo_ply_37.png,b8c6,Nc6,rnbr2k1/ppp5/4pqNp/7Q/1B6/1P6/P1P2PPP/R4RK1 b - - 0 19
u3ENT7qN_ply_39,u3ENT7qN,39,20,black,HELIO94,FreeDraw-Com,2267,2251,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_39.png,b8d7,Nd7,rnr1q1k1/pp3p1p/2b1p1p1/4P1B1/3P1Q2/3B3P/PP4P1/2R2RK1 b - - 5 20
u3ENT7qN_ply_54,u3ENT7qN,54,28,white,HELIO94,FreeDraw-Com,2267,2251,38,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/u3ENT7qN_ply_54.png,f4h4,Qh4,4q1k1/pp1n1p2/4p1pB/4P3/3P1Q2/8/PPr3P1/5RK1 w - - 0 28
11eseza2_ply_43,11eseza2,43,22,black,Xingchen_19,yaronusa,1500,1511,37,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/11eseza2_ply_43.png,a4b6,Nb6,3r1rk1/ppn2ppp/8/8/nK3P2/5P2/P2B3P/R6R b - - 3 22
