position_id,game_id,ply_index,fullmove_number,side_to_move,player_elo,white_elo,black_elo,white,black,fen,image_path,complexity_score,high_complexity,candidate_uci,candidate_san,candidate_role,forced_include_actual,is_actual_move,is_engine_best,actual_move_uci,actual_move_san,root_rank,root_eval_cp,root_value_cp,initial_gain_cp,distance_from_best_cp,viable_threshold_cp,acceptable_width_player_d1,acceptable_width_player_mean,acceptable_width_player_min,acceptable_width_d3,survival_rate_after_opponent,opponent_refutation_density,depth4_survival_rate,unique_burden_plies,longest_narrow_streak,deviation_penalty_cp_mean,deviation_penalty_cp_max,mean_margin_to_viable_cp,conversion_horizon_plies,conversion_success_within_horizon,maia_rank,maia_probability,realizability_score_v0
XihfAk9F_ply_43,XihfAk9F,43,22,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/8/n7/Q1P5/P3PN2/4KPPP/7R b - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_43.png,13,True,a5c6,Nc6,actual_move,True,True,False,a5c6,Nc6,,-15,-81,-66,66,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,7,0.0077,33.0
XihfAk9F_ply_43,XihfAk9F,43,22,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/8/n7/Q1P5/P3PN2/4KPPP/7R b - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_43.png,13,True,c7c4,Qxc4+,engine_best,False,False,True,a5c6,Nc6,1,-15,-5,10,-10,80,1.0,1.0,0,1.0,0.5,0.5,1.0,2,2,211.6667,328,749.3333,4,True,2,0.1993,44.0
XihfAk9F_ply_43,XihfAk9F,43,22,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/8/n7/Q1P5/P3PN2/4KPPP/7R b - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_43.png,13,True,a5c4,Nxc4,engine_topk,False,False,False,a5c6,Nc6,2,-15,-41,-26,26,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.6734,33.0
XihfAk9F_ply_43,XihfAk9F,43,22,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/8/n7/Q1P5/P3PN2/4KPPP/7R b - - 0 22,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_43.png,13,True,a7a6,a6,engine_topk,False,False,False,a5c6,Nc6,3,-15,-43,-28,28,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,5,0.0134,33.0
XihfAk9F_ply_45,XihfAk9F,45,23,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/2n5/8/Q1P5/P3PN2/4KPPP/3R4 b - - 2 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_45.png,10,True,d8d1,Rxd1,engine_best,False,True,True,d8d1,Rxd1,1,-69,-118,-49,49,80,2.0,2.6667,0,4.0,0.5,0.5,1.0,0,0,0.0,0,457.3125,4,True,1,0.7336,79.67
XihfAk9F_ply_45,XihfAk9F,45,23,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/2n5/8/Q1P5/P3PN2/4KPPP/3R4 b - - 2 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_45.png,10,True,d8c8,Rc8,engine_topk,False,False,False,d8d1,Rxd1,3,-69,-117,-48,48,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,4,0.0248,33.0
XihfAk9F_ply_45,XihfAk9F,45,23,black,1888,2025,1888,FDSV,ZucaVictor,3r2k1/ppq2ppp/2n5/8/Q1P5/P3PN2/4KPPP/3R4 b - - 2 23,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_45.png,10,True,h7h6,h6,engine_topk,False,False,False,d8d1,Rxd1,2,-69,-110,-41,41,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,3,0.0543,33.0
XihfAk9F_ply_46,XihfAk9F,46,24,white,2025,2025,1888,FDSV,ZucaVictor,6k1/ppq2ppp/2n5/8/Q1P5/P3PN2/4KPPP/3r4 w - - 0 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_46.png,23,True,e2d1,Kxd1,engine_best,False,False,True,a4d1,Qxd1,1,78,78,0,0,80,2.75,3.25,1,3.75,1.0,1.0,1.0,2,1,23.875,92,21.7308,4,True,2,0.2014,74.13
XihfAk9F_ply_46,XihfAk9F,46,24,white,2025,2025,1888,FDSV,ZucaVictor,6k1/ppq2ppp/2n5/8/Q1P5/P3PN2/4KPPP/3r4 w - - 0 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_46.png,23,True,a4d1,Qxd1,engine_topk,False,True,False,a4d1,Qxd1,2,78,49,-29,29,80,3.0,3.125,1,3.25,1.0,0.25,1.0,2,1,32.0,110,31.64,4,True,1,0.7985,73.64
XihfAk9F_ply_47,XihfAk9F,47,24,black,1888,2025,1888,FDSV,ZucaVictor,6k1/ppq2ppp/2n5/8/2P5/P3PN2/4KPPP/3Q4 b - - 0 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_47.png,37,True,c6a5,Na5,engine_best,False,False,True,h7h6,h6,1,-81,-122,-41,41,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,3,0.101,33.0
XihfAk9F_ply_47,XihfAk9F,47,24,black,1888,2025,1888,FDSV,ZucaVictor,6k1/ppq2ppp/2n5/8/2P5/P3PN2/4KPPP/3Q4 b - - 0 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_47.png,37,True,h7h6,h6,engine_topk,False,True,False,h7h6,h6,2,-81,-121,-40,40,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.3342,33.0
XihfAk9F_ply_47,XihfAk9F,47,24,black,1888,2025,1888,FDSV,ZucaVictor,6k1/ppq2ppp/2n5/8/2P5/P3PN2/4KPPP/3Q4 b - - 0 24,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_47.png,37,True,c6b8,Nb8,engine_topk,False,False,False,h7h6,h6,3,-81,-117,-36,36,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,29,0.0001,33.0
XihfAk9F_ply_48,XihfAk9F,48,25,white,2025,2025,1888,FDSV,ZucaVictor,6k1/ppq2pp1/2n4p/8/2P5/P3PN2/4KPPP/3Q4 w - - 0 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_48.png,33,True,g2g3,g3,actual_move,True,True,False,g2g3,g3,,119,3,-116,116,119,0.25,1.0,0,4.0,0.25,0.75,1.0,1,1,2.8,14,5.0,4,True,3,0.105,46.29
XihfAk9F_ply_48,XihfAk9F,48,25,white,2025,2025,1888,FDSV,ZucaVictor,6k1/ppq2pp1/2n4p/8/2P5/P3PN2/4KPPP/3Q4 w - - 0 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_48.png,33,True,d1d5,Qd5,engine_best,False,False,True,g2g3,g3,1,119,109,-10,10,119,2.0,2.0,0,2.0,0.75,0.5,1.0,3,2,15.1429,38,14.7857,4,True,1,0.3275,55.34
XihfAk9F_ply_48,XihfAk9F,48,25,white,2025,2025,1888,FDSV,ZucaVictor,6k1/ppq2pp1/2n4p/8/2P5/P3PN2/4KPPP/3Q4 w - - 0 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_48.png,33,True,d1a4,Qa4,engine_topk,False,False,False,g2g3,g3,3,119,87,-32,32,119,0.25,0.4,0,1.0,0.25,1.0,1.0,2,2,7.4,21,3.5,4,True,10,0.0209,37.09
XihfAk9F_ply_48,XihfAk9F,48,25,white,2025,2025,1888,FDSV,ZucaVictor,6k1/ppq2pp1/2n4p/8/2P5/P3PN2/4KPPP/3Q4 w - - 0 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_48.png,33,True,d1d3,Qd3,engine_topk,False,False,False,g2g3,g3,2,119,109,-10,10,119,0.5,0.8333,0,1.5,0.5,0.75,1.0,4,2,30.1667,118,8.2,4,True,5,0.095,35.39
XihfAk9F_ply_49,XihfAk9F,49,25,black,1888,2025,1888,FDSV,ZucaVictor,6k1/ppq2pp1/2n4p/8/2P5/P3PNP1/4KP1P/3Q4 b - - 0 25,/Users/jialinzhang/Documents/Chess/Complexity_Idea/chess-complexity-full-test/outputs/runs/20260509_balanced_100_games/step_04_parse_filter/images/XihfAk9F_ply_49.png,30,True,c6a5,Na5,engine_best,False,True,True,c6a5,Na5,1,2,-9,-11,11,80,0.0,0.0,0,,0.0,1.0,0.0,0,0,0.0,0,,,False,1,0.3491,33.0
